docid,date,hottness
305135,2008-11-24 18:30:00+00:00,631.84206
305136,2008-11-22 18:30:00+00:00,627.4
305137,2009-12-26 18:30:00+00:00,1393.9571213
305138,2009-09-22 18:30:00+00:00,1211.5571213
305139,2008-11-13 18:30:00+00:00,610.42103
305140,2009-09-22 18:30:00+00:00,1211.68206
305151,2009-12-26 18:30:00+00:00,1393.9571213
305154,2009-12-20 18:30:00+00:00,1381.96
305155,2009-12-15 18:30:00+00:00,1372.36
305163,2009-12-29 18:30:00+00:00,1399.84206
305165,2007-07-28 18:30:00+00:00,-299.4828787
305167,2009-12-26 18:30:00+00:00,1394.2581513
305177,2009-02-21 18:30:00+00:00,802.12
305182,2008-12-17 18:30:00+00:00,675.4
305184,2009-12-26 18:30:00+00:00,1393.48
305188,2008-05-04 18:30:00+00:00,240.0371213
305191,2008-01-15 18:30:00+00:00,28.66103
305192,2007-06-17 18:30:00+00:00,-378.68
305198,2009-11-10 18:30:00+00:00,1305.6371213
305230,2009-12-12 18:30:00+00:00,1366.6
305247,2009-09-06 18:30:00+00:00,1180.36
305249,2009-12-26 18:30:00+00:00,1393.48
305273,2009-05-25 18:30:00+00:00,980.98103
305277,2009-12-19 18:30:00+00:00,1380.5171213
305280,2009-12-12 18:30:00+00:00,1367.0771213
305281,2009-12-11 18:30:00+00:00,1365.1571213
305282,2009-12-11 18:30:00+00:00,1365.6342425
305284,2008-11-06 18:30:00+00:00,596.68
305285,2009-12-10 18:30:00+00:00,1363.06103
305287,2009-07-30 18:30:00+00:00,1107.4
305288,2009-12-10 18:30:00+00:00,1363.06103
305293,2009-07-15 18:30:00+00:00,1078.90103
305294,2007-07-13 18:30:00+00:00,-328.76
305295,2009-12-21 18:30:00+00:00,1383.88
305296,2007-07-01 18:30:00+00:00,-351.10103
305297,2009-07-07 18:30:00+00:00,1063.54103
305298,2009-12-26 18:30:00+00:00,1394.2581513
305307,2007-11-20 18:30:00+00:00,-78.6828787
305309,2001-07-15 18:30:00+00:00,-4531.64
305310,2007-11-04 18:30:00+00:00,-109.27794
305311,2007-10-29 18:30:00+00:00,-120.9228787
305313,2007-10-11 18:30:00+00:00,-155.65897
305317,2009-12-22 18:30:00+00:00,1385.8
305318,2009-04-28 18:30:00+00:00,929.53897
305320,2009-04-10 18:30:00+00:00,894.97897
305321,2007-09-25 18:30:00+00:00,-186.2028787
305322,2007-09-18 18:30:00+00:00,-199.6428787
305381,2007-09-14 18:30:00+00:00,-207.3228787
305386,2009-05-23 18:30:00+00:00,977.14103
305397,2009-12-30 18:30:00+00:00,1401.16
305434,2009-12-17 18:30:00+00:00,1376.2
305449,2009-06-07 18:30:00+00:00,1005.94103
305458,2009-12-30 18:30:00+00:00,1401.16
305460,2009-06-07 18:30:00+00:00,1006.24206
305465,2009-12-02 18:30:00+00:00,1347.4
305468,2009-12-26 18:30:00+00:00,1393.9571213
305471,2009-12-24 18:30:00+00:00,1390.1171213
305477,2009-06-03 18:30:00+00:00,997.96
305495,2009-12-24 18:30:00+00:00,1389.64
305547,2009-07-06 18:30:00+00:00,1061.32
305571,2007-09-17 18:30:00+00:00,-202.04
305586,2005-10-26 18:30:00+00:00,-1528.76
305588,2008-09-28 18:30:00+00:00,522.10103
305627,2009-08-21 18:30:00+00:00,1149.94103
305637,2009-11-08 18:30:00+00:00,1301.62103
305639,2008-10-16 18:30:00+00:00,556.36
305651,2009-12-15 18:30:00+00:00,1372.66103
305668,2009-12-29 18:30:00+00:00,1399.24
305690,2009-12-26 18:30:00+00:00,1393.48
305704,2009-10-05 18:30:00+00:00,1236.34103
305715,2008-11-24 18:30:00+00:00,631.24
305720,2009-11-30 18:30:00+00:00,1343.56
305734,2009-12-30 18:30:00+00:00,1401.16
305746,2009-10-12 18:30:00+00:00,1249.48
305750,2009-11-05 18:30:00+00:00,1296.0371213
305753,2007-08-17 18:30:00+00:00,-261.56
305754,2009-12-10 18:30:00+00:00,1363.9360913
305755,2009-12-26 18:30:00+00:00,1394.325098
305756,2007-04-18 18:30:00+00:00,-493.4028787
305757,2009-12-26 18:30:00+00:00,1393.48
305775,2009-11-08 18:30:00+00:00,1301.32
305776,2009-12-01 18:30:00+00:00,1345.48
305782,2009-11-12 18:30:00+00:00,1309.0
305808,2009-12-15 18:30:00+00:00,1372.66103
305811,2009-12-27 18:30:00+00:00,1395.8771213
305829,2009-05-23 18:30:00+00:00,976.84
305830,2009-11-15 18:30:00+00:00,1314.76
305834,2009-05-22 18:30:00+00:00,975.3971213
305835,2009-12-05 18:30:00+00:00,1353.85897
305836,2009-10-29 18:30:00+00:00,1282.81897
305837,2009-05-21 18:30:00+00:00,973.0
305838,2009-12-26 18:30:00+00:00,1393.9571213
305839,2009-12-26 18:30:00+00:00,1393.9571213
305840,2009-12-26 18:30:00+00:00,1394.4342425
305841,2009-12-26 18:30:00+00:00,1393.48
305842,2009-09-22 18:30:00+00:00,1211.68206
305843,2009-12-26 18:30:00+00:00,1393.9571213
305844,2009-12-26 18:30:00+00:00,1393.48
305845,2009-12-26 18:30:00+00:00,1393.78103
305847,2009-11-12 18:30:00+00:00,1309.0
305855,2009-11-30 18:30:00+00:00,1344.0371213
305860,2009-12-22 18:30:00+00:00,1385.8
305861,2009-11-16 18:30:00+00:00,1316.68
305862,2009-12-30 18:30:00+00:00,1401.46103
305898,2009-05-21 18:30:00+00:00,973.30103
305903,2009-05-20 18:30:00+00:00,971.5571213
305926,2009-12-26 18:30:00+00:00,1394.17897
305927,2009-12-26 18:30:00+00:00,1394.325098
305928,2009-12-26 18:30:00+00:00,1394.17897
305929,2009-12-26 18:30:00+00:00,1394.08206
305930,2007-03-18 18:30:00+00:00,-552.9228787
305932,2009-12-17 18:30:00+00:00,1376.2
305933,2009-12-27 18:30:00+00:00,1395.8771213
305934,2009-12-17 18:30:00+00:00,1376.80206
305935,2009-12-16 18:30:00+00:00,1374.58103
305938,2009-12-16 18:30:00+00:00,1374.28
305939,2009-12-15 18:30:00+00:00,1372.36
305941,2009-04-08 18:30:00+00:00,890.74103
305945,2009-11-30 18:30:00+00:00,1344.0371213
305958,2009-11-13 18:30:00+00:00,1311.3971213
305962,2009-12-18 18:30:00+00:00,1378.12
305973,2009-12-15 18:30:00+00:00,1372.36
305978,2007-03-13 18:30:00+00:00,-563.0
305985,2008-10-24 18:30:00+00:00,571.72
305993,2009-11-24 18:30:00+00:00,1332.04
305997,2009-11-10 18:30:00+00:00,1305.46103
306012,2009-12-06 18:30:00+00:00,1355.68206
306014,2009-12-22 18:30:00+00:00,1386.40206
306026,2009-12-29 18:30:00+00:00,1399.7171213
306038,2008-07-31 18:30:00+00:00,408.52
306039,2009-11-21 18:30:00+00:00,1326.28
306040,2009-12-26 18:30:00+00:00,1393.78103
306044,2009-09-15 18:30:00+00:00,1197.64
306046,2009-05-20 18:30:00+00:00,971.38103
306057,2009-11-03 18:30:00+00:00,1292.41897
306078,2009-05-19 18:30:00+00:00,969.46103
306080,2009-06-01 18:30:00+00:00,994.12
306088,2009-12-20 18:30:00+00:00,1381.96
306090,2009-01-27 18:30:00+00:00,754.5971213
306093,2009-09-13 18:30:00+00:00,1194.10103
306094,2009-12-09 18:30:00+00:00,1360.84
306096,2009-09-23 18:30:00+00:00,1213.0
306098,2009-12-15 18:30:00+00:00,1372.36
306099,2009-12-26 18:30:00+00:00,1393.78103
306100,2007-08-09 18:30:00+00:00,-276.61897
306104,2009-12-29 18:30:00+00:00,1399.7171213
306113,2009-12-20 18:30:00+00:00,1381.96
306118,2009-12-07 18:30:00+00:00,1357.30103
306129,2009-11-09 18:30:00+00:00,1303.24
306130,2009-11-24 18:30:00+00:00,1332.04
306141,2009-12-25 18:30:00+00:00,1391.86103
306143,2009-05-17 18:30:00+00:00,965.32
306147,2009-12-22 18:30:00+00:00,1386.10103
306148,2009-12-26 18:30:00+00:00,1393.78103
306156,2009-12-20 18:30:00+00:00,1382.65897
306161,2009-02-02 18:30:00+00:00,766.1171213
306171,2009-12-26 18:30:00+00:00,1394.4342425
306180,2009-09-22 18:30:00+00:00,1211.08
306183,2009-11-12 18:30:00+00:00,1309.4771213
306184,2007-06-16 18:30:00+00:00,-379.8218487
306185,2007-06-16 18:30:00+00:00,-379.90103
306186,2009-12-26 18:30:00+00:00,1394.2581513
306187,2009-12-26 18:30:00+00:00,1394.2581513
306188,2009-12-04 18:30:00+00:00,1351.84206
306189,2009-10-14 18:30:00+00:00,1254.22309
306190,2009-10-08 18:30:00+00:00,1242.7542425
306191,2009-12-26 18:30:00+00:00,1394.48
306197,2009-12-28 18:30:00+00:00,1397.7971213
306198,2009-12-20 18:30:00+00:00,1382.7381513
306199,2009-12-15 18:30:00+00:00,1373.05897
306200,2009-12-26 18:30:00+00:00,1393.78103
306201,2009-12-26 18:30:00+00:00,1393.9571213
306202,2009-12-26 18:30:00+00:00,1393.78103
306250,2009-07-12 18:30:00+00:00,1072.84
306252,2005-05-19 18:30:00+00:00,-1835.96
306256,2009-10-13 18:30:00+00:00,1251.8771213
306274,2006-11-01 18:30:00+00:00,-815.9628787
306277,2009-05-13 18:30:00+00:00,957.94103
306278,2009-12-23 18:30:00+00:00,1388.02103
306282,2009-11-16 18:30:00+00:00,1316.98103
306285,2009-07-21 18:30:00+00:00,1090.12
306286,2009-05-12 18:30:00+00:00,956.1971213
306293,2008-11-27 18:30:00+00:00,637.30103
306294,2008-10-03 18:30:00+00:00,531.70103
306297,2009-12-29 18:30:00+00:00,1399.24
306303,2007-03-08 18:30:00+00:00,-572.29897
306324,2009-10-14 18:30:00+00:00,1253.32
306337,2009-12-15 18:30:00+00:00,1372.8371213
306339,2009-12-15 18:30:00+00:00,1372.36
306340,2009-12-15 18:30:00+00:00,1372.36
306354,2009-12-30 18:30:00+00:00,1401.16
306356,2008-12-04 18:30:00+00:00,650.44
306357,2009-10-15 18:30:00+00:00,1255.24
306421,2007-03-07 18:30:00+00:00,-574.52
306425,2009-12-14 18:30:00+00:00,1370.44
306426,2009-12-27 18:30:00+00:00,1395.4
306427,2009-11-18 18:30:00+00:00,1320.52
306441,2009-10-09 18:30:00+00:00,1243.72
306448,2009-12-26 18:30:00+00:00,1393.48
306456,2008-08-24 18:30:00+00:00,454.6
306491,2009-05-31 18:30:00+00:00,992.50103
306495,2009-10-09 18:30:00+00:00,1244.02103
306497,2009-09-19 18:30:00+00:00,1205.62103
306500,2009-09-09 18:30:00+00:00,1186.42103
306501,2009-11-08 18:30:00+00:00,1301.62103
306502,2009-03-20 18:30:00+00:00,854.26103
306503,2008-10-28 18:30:00+00:00,580.4
306504,2009-09-28 18:30:00+00:00,1223.7760913
306505,2008-10-23 18:30:00+00:00,570.8
306506,2008-10-19 18:30:00+00:00,563.266128
306507,2008-10-02 18:30:00+00:00,530.48
306508,2009-12-10 18:30:00+00:00,1363.8739434
306532,2006-09-27 18:30:00+00:00,-883.64
306534,2008-01-18 18:30:00+00:00,34.42103
306537,2009-12-07 18:30:00+00:00,1357.0
306540,2009-12-28 18:30:00+00:00,1397.32
306542,2009-12-30 18:30:00+00:00,1401.16
306545,2009-08-02 18:30:00+00:00,1113.46103
306575,2002-09-09 18:30:00+00:00,-3723.32
306586,2009-10-24 18:30:00+00:00,1272.52
306617,2007-06-08 18:30:00+00:00,-395.96
306669,2009-12-26 18:30:00+00:00,1393.48
306689,2009-03-08 18:30:00+00:00,831.22103
306698,2009-12-30 18:30:00+00:00,1401.46103
306773,2009-12-07 18:30:00+00:00,1357.30103
306774,2009-11-24 18:30:00+00:00,1332.64206
306776,2007-05-30 18:30:00+00:00,-412.7628787
306795,2009-12-23 18:30:00+00:00,1388.1971213
306845,2009-12-29 18:30:00+00:00,1399.24
306852,2009-12-03 18:30:00+00:00,1350.22309
306853,2008-07-30 18:30:00+00:00,407.445098
306854,2009-09-19 18:30:00+00:00,1205.92206
306855,2009-09-18 18:30:00+00:00,1204.1781513
306856,2009-09-18 18:30:00+00:00,1204.245098
306857,2009-09-17 18:30:00+00:00,1201.48
306858,2009-09-17 18:30:00+00:00,1202.17897
306859,2009-10-24 18:30:00+00:00,1272.9971213
306860,2009-09-16 18:30:00+00:00,1200.25897
306861,2009-09-16 18:30:00+00:00,1200.3381513
306864,2009-12-06 18:30:00+00:00,1355.38103
306883,2009-12-29 18:30:00+00:00,1399.24
306900,2009-10-27 18:30:00+00:00,1278.28
306902,2009-12-04 18:30:00+00:00,1351.7171213
306923,2007-05-31 18:30:00+00:00,-411.32
306935,2008-06-29 18:30:00+00:00,347.08
306941,2009-12-26 18:30:00+00:00,1393.48
306945,2009-05-04 18:30:00+00:00,940.36
306947,2009-12-08 18:30:00+00:00,1358.92
306968,1945-05-02 17:30:00+00:00,-43945.17897
306986,2009-12-29 18:30:00+00:00,1399.24
307004,2009-12-25 18:30:00+00:00,1391.56
307061,2009-09-16 18:30:00+00:00,1199.56
307065,2009-12-09 18:30:00+00:00,1360.84
307066,2009-12-09 18:30:00+00:00,1360.84
307067,2009-08-22 18:30:00+00:00,1151.86103
307070,2008-10-02 18:30:00+00:00,529.48
307074,2009-12-09 18:30:00+00:00,1360.84
307081,2009-12-13 18:30:00+00:00,1368.9971213
307086,2009-12-11 18:30:00+00:00,1365.1571213
307096,2009-12-20 18:30:00+00:00,1382.4371213
307115,2007-06-01 18:30:00+00:00,-409.4
307123,2003-01-20 18:30:00+00:00,-3467.96
307236,2009-10-12 18:30:00+00:00,1249.48
307238,2009-11-28 18:30:00+00:00,1339.72
307248,2009-12-14 18:30:00+00:00,1370.74103
307250,2009-12-14 18:30:00+00:00,1370.44
307252,2009-12-13 18:30:00+00:00,1368.52
307253,2009-12-13 18:30:00+00:00,1368.52
307255,2009-12-13 18:30:00+00:00,1368.52
307267,2009-12-29 18:30:00+00:00,1399.24
307273,2009-10-04 18:30:00+00:00,1234.5971213
307274,2009-11-12 18:30:00+00:00,1309.0
307277,2009-12-13 18:30:00+00:00,1368.52
307279,2009-04-01 18:30:00+00:00,877.4771213
307280,2008-07-03 18:30:00+00:00,355.2371213
307282,2009-11-23 18:30:00+00:00,1330.5971213
307284,2009-12-28 18:30:00+00:00,1397.7971213
307331,2009-12-15 18:30:00+00:00,1372.36
307361,2008-12-07 18:30:00+00:00,656.2
307364,2009-11-30 18:30:00+00:00,1343.86103
307369,2009-12-23 18:30:00+00:00,1387.72
307378,2009-08-18 18:30:00+00:00,1143.88
307388,2007-03-16 18:30:00+00:00,-557.24
307399,2009-12-21 18:30:00+00:00,1383.88
307406,2009-12-01 18:30:00+00:00,1345.78103
307418,2009-11-29 18:30:00+00:00,1341.64
307421,2009-04-23 18:30:00+00:00,919.24
307445,2009-12-26 18:30:00+00:00,1394.08206
307446,2009-11-24 18:30:00+00:00,1332.5171213
307447,2009-12-30 18:30:00+00:00,1401.16
307448,2007-06-07 18:30:00+00:00,-397.4028787
307450,2005-06-29 18:30:00+00:00,-1756.93897
307451,2009-12-08 18:30:00+00:00,1359.22103
307453,2009-12-25 18:30:00+00:00,1392.16206
307454,2007-04-19 18:30:00+00:00,-491.96
307455,2007-01-12 18:30:00+00:00,-677.7228787
307464,2009-11-25 18:30:00+00:00,1333.96
307469,2009-12-22 18:30:00+00:00,1385.8
307542,2009-12-27 18:30:00+00:00,1395.8771213
307543,2009-12-02 18:30:00+00:00,1347.4
307544,2009-11-12 18:30:00+00:00,1309.0
307545,2009-12-22 18:30:00+00:00,1385.8
307546,2007-06-22 18:30:00+00:00,-368.6028787
307572,2009-12-07 18:30:00+00:00,1357.0
307576,2009-11-07 18:30:00+00:00,1299.70103
307577,2009-12-22 18:30:00+00:00,1385.8
307579,2004-04-02 18:30:00+00:00,-2627.0
307582,2009-09-15 18:30:00+00:00,1197.64
307585,2009-12-25 18:30:00+00:00,1391.56
307593,2009-03-16 18:30:00+00:00,846.28
307608,2006-07-16 18:30:00+00:00,-1023.49897
307610,2009-12-09 18:30:00+00:00,1361.9191812
307612,2009-12-22 18:30:00+00:00,1386.10103
307619,2007-05-09 18:30:00+00:00,-453.0828787
307625,2009-09-22 18:30:00+00:00,1211.38103
307626,2009-10-08 18:30:00+00:00,1241.8
307630,2009-09-15 18:30:00+00:00,1197.64
307633,2009-11-14 18:30:00+00:00,1312.84
307636,2009-12-25 18:30:00+00:00,1391.56
307656,2008-12-17 18:30:00+00:00,675.8771213
307663,2009-10-31 18:30:00+00:00,1286.4371213
307675,2009-12-09 18:30:00+00:00,1360.84
307685,2009-12-25 18:30:00+00:00,1392.16206
307687,2009-05-12 18:30:00+00:00,955.72
307688,2009-12-24 18:30:00+00:00,1389.94103
307690,2007-03-07 18:30:00+00:00,-574.0428787
307696,2009-11-25 18:30:00+00:00,1334.4371213
307831,2009-12-30 18:30:00+00:00,1401.6371213
307875,2009-12-13 18:30:00+00:00,1368.52
307876,2009-12-01 18:30:00+00:00,1345.78103
307877,2009-12-28 18:30:00+00:00,1397.7971213
307878,2009-12-21 18:30:00+00:00,1384.3571213
307879,2009-12-10 18:30:00+00:00,1363.2371213
307891,2009-12-15 18:30:00+00:00,1372.36
307908,2008-07-02 18:30:00+00:00,352.84
307909,2005-06-29 18:30:00+00:00,-1757.24
307910,2009-12-24 18:30:00+00:00,1389.64
307911,2009-12-26 18:30:00+00:00,1393.48
307913,2009-03-07 18:30:00+00:00,829.0
307914,2009-12-03 18:30:00+00:00,1349.32
307915,2008-06-16 18:30:00+00:00,322.12
307918,2009-12-07 18:30:00+00:00,1357.0
307921,2009-12-26 18:30:00+00:00,1393.48
307922,2009-12-08 18:30:00+00:00,1358.92
307924,2008-06-17 18:30:00+00:00,324.04
307925,2009-12-29 18:30:00+00:00,1399.24
307926,2009-12-26 18:30:00+00:00,1393.48
307928,2009-09-16 18:30:00+00:00,1200.0371213
307937,2009-12-13 18:30:00+00:00,1368.52
307940,2009-07-01 18:30:00+00:00,1051.72
307942,2009-09-29 18:30:00+00:00,1224.82103
307947,2009-12-24 18:30:00+00:00,1389.64
307950,2009-02-24 18:30:00+00:00,807.88
307951,2009-12-24 18:30:00+00:00,1389.64
307956,2009-12-20 18:30:00+00:00,1381.96
307960,2009-12-14 18:30:00+00:00,1370.44
307985,2009-05-30 18:30:00+00:00,990.28
307986,2009-11-22 18:30:00+00:00,1328.2
307988,2009-04-16 18:30:00+00:00,905.8
307997,2008-12-13 18:30:00+00:00,667.72
307998,2009-11-05 18:30:00+00:00,1295.56
307999,2009-09-03 18:30:00+00:00,1174.90103
308000,2009-05-17 18:30:00+00:00,965.32
308002,2009-12-19 18:30:00+00:00,1380.5171213
308004,2009-09-28 18:30:00+00:00,1223.5542425
308005,2009-08-19 18:30:00+00:00,1146.7542425
308006,2008-09-08 18:30:00+00:00,484.09897
308007,2009-12-09 18:30:00+00:00,1361.7942425
308008,2009-12-09 18:30:00+00:00,1361.8813927
308009,2009-08-02 18:30:00+00:00,1114.1142425
308010,2009-12-09 18:30:00+00:00,1361.7942425
308011,2009-12-08 18:30:00+00:00,1359.6981513
308012,2009-12-08 18:30:00+00:00,1359.61897
308013,2009-12-08 18:30:00+00:00,1359.765098
308014,2009-12-30 18:30:00+00:00,1401.16
308015,2009-12-30 18:30:00+00:00,1401.16
308020,2009-12-23 18:30:00+00:00,1388.02103
308029,2009-12-20 18:30:00+00:00,1382.26103
308086,2008-09-30 18:30:00+00:00,525.94103
308090,2009-12-29 18:30:00+00:00,1399.24
308093,2007-09-17 18:30:00+00:00,-201.73897
308128,2009-12-08 18:30:00+00:00,1359.22103
308129,2008-09-30 18:30:00+00:00,525.64
308130,2008-09-16 18:30:00+00:00,499.2371213
308131,2009-12-07 18:30:00+00:00,1357.30103
308132,2008-09-16 18:30:00+00:00,498.76
308133,2009-09-14 18:30:00+00:00,1196.1971213
308134,2008-09-12 18:30:00+00:00,491.08
308139,2008-11-26 18:30:00+00:00,635.08
308145,2009-12-07 18:30:00+00:00,1357.0
308149,2009-05-11 18:30:00+00:00,953.8
308152,2009-05-10 18:30:00+00:00,951.88
308154,2009-05-27 18:30:00+00:00,984.82103
308162,2009-12-24 18:30:00+00:00,1389.64
308163,2009-12-24 18:30:00+00:00,1389.94103
308164,2009-10-26 18:30:00+00:00,1277.205098
308165,2009-12-24 18:30:00+00:00,1390.24206
308166,2009-12-24 18:30:00+00:00,1389.64
308167,2009-05-08 18:30:00+00:00,948.64206
308168,2009-12-24 18:30:00+00:00,1389.94103
308169,2009-12-23 18:30:00+00:00,1387.72
308170,2009-12-23 18:30:00+00:00,1387.72
308171,2009-12-23 18:30:00+00:00,1387.72
308172,2009-08-21 18:30:00+00:00,1150.1171213
308173,2009-11-08 18:30:00+00:00,1301.7971213
308175,2008-10-16 18:30:00+00:00,556.8371213
308179,2009-12-29 18:30:00+00:00,1399.7171213
308181,2009-12-25 18:30:00+00:00,1391.56
308184,2009-10-04 18:30:00+00:00,1234.5971213
308186,2008-11-21 18:30:00+00:00,625.9571213
308188,2009-11-29 18:30:00+00:00,1341.64
308189,2009-12-30 18:30:00+00:00,1401.16
308190,2009-12-23 18:30:00+00:00,1388.02103
308194,2009-12-23 18:30:00+00:00,1388.02103
308195,2009-12-20 18:30:00+00:00,1382.26103
308197,2009-07-05 18:30:00+00:00,1059.4
308200,2001-12-23 18:30:00+00:00,-4222.52
308207,2009-12-25 18:30:00+00:00,1391.86103
308209,2009-11-24 18:30:00+00:00,1332.04
308213,2007-03-01 18:30:00+00:00,-586.04
308219,2009-12-26 18:30:00+00:00,1393.48
308241,2009-11-06 18:30:00+00:00,1297.78103
308242,2009-12-01 18:30:00+00:00,1345.48
308245,2009-12-27 18:30:00+00:00,1395.70103
308246,2009-11-15 18:30:00+00:00,1315.06103
308425,2009-12-29 18:30:00+00:00,1399.24
308431,2009-07-26 18:30:00+00:00,1100.41897
308432,2009-07-23 18:30:00+00:00,1094.65897
308433,2009-09-14 18:30:00+00:00,1196.62309
308439,2004-11-26 18:30:00+00:00,-2170.04
308445,2009-05-13 18:30:00+00:00,957.64
308473,2009-11-30 18:30:00+00:00,1343.56
308491,2009-12-21 18:30:00+00:00,1383.88
308508,2009-11-13 18:30:00+00:00,1311.3971213
308511,2009-12-30 18:30:00+00:00,1401.6371213
308563,2009-05-24 18:30:00+00:00,978.76
308597,2009-12-23 18:30:00+00:00,1388.1971213
308613,2009-12-22 18:30:00+00:00,1385.8
308627,2009-12-20 18:30:00+00:00,1381.96
308640,2008-01-13 18:30:00+00:00,24.9971213
308641,2009-12-27 18:30:00+00:00,1395.8771213
308644,2009-11-30 18:30:00+00:00,1343.86103
308668,2009-11-24 18:30:00+00:00,1332.04
308670,2009-11-23 18:30:00+00:00,1330.12
308702,2009-12-23 18:30:00+00:00,1387.72
308718,2009-12-15 18:30:00+00:00,1372.36
308720,2009-12-15 18:30:00+00:00,1372.96206
308740,2009-11-12 18:30:00+00:00,1309.0
308745,2009-12-16 18:30:00+00:00,1374.28
308765,2008-10-23 18:30:00+00:00,569.8
308777,2009-05-07 18:30:00+00:00,946.5971213
308779,2009-11-24 18:30:00+00:00,1332.04
308780,2009-12-06 18:30:00+00:00,1355.08
308790,2009-11-23 18:30:00+00:00,1330.12
308792,2007-12-10 18:30:00+00:00,-40.76
308803,2009-12-21 18:30:00+00:00,1383.88
308812,2007-04-14 18:30:00+00:00,-501.25897
308824,2009-12-29 18:30:00+00:00,1399.24
308828,2008-07-21 18:30:00+00:00,389.7971213
308838,2009-09-02 18:30:00+00:00,1172.68
308841,2009-12-23 18:30:00+00:00,1388.02103
308842,2002-08-21 18:30:00+00:00,-3758.954902
308844,2009-12-23 18:30:00+00:00,1388.02103
308853,2009-12-20 18:30:00+00:00,1382.26103
308854,2009-01-26 18:30:00+00:00,752.2
308859,2009-08-30 18:30:00+00:00,1167.3971213
308864,2009-12-23 18:30:00+00:00,1388.02103
308875,2009-12-09 18:30:00+00:00,1361.14103
308884,2009-12-30 18:30:00+00:00,1401.16
308902,2009-09-23 18:30:00+00:00,1213.0
308903,2009-12-15 18:30:00+00:00,1372.36
308989,2009-12-30 18:30:00+00:00,1401.6371213
308992,2009-12-26 18:30:00+00:00,1393.48
308995,2009-12-20 18:30:00+00:00,1382.4371213
308996,2009-11-22 18:30:00+00:00,1328.50103
308999,2009-12-25 18:30:00+00:00,1391.86103
309090,2009-12-22 18:30:00+00:00,1386.10103
309095,2009-12-26 18:30:00+00:00,1393.48
309096,2009-12-20 18:30:00+00:00,1381.96
309097,2009-02-02 18:30:00+00:00,765.64
309110,2009-12-21 18:30:00+00:00,1384.18103
309142,2008-12-12 18:30:00+00:00,665.8
309158,2006-02-06 18:30:00+00:00,-1330.5228787
309169,2009-06-08 18:30:00+00:00,1008.25897
309171,2009-09-13 18:30:00+00:00,1193.8
309173,2009-09-13 18:30:00+00:00,1193.8
309174,2008-09-11 18:30:00+00:00,489.46103
309175,2009-06-08 18:30:00+00:00,1007.86103
309176,2009-09-12 18:30:00+00:00,1192.18103
309177,2009-06-08 18:30:00+00:00,1007.56
309178,2009-12-07 18:30:00+00:00,1357.0
309182,2009-06-08 18:30:00+00:00,1007.56
309196,2008-11-12 18:30:00+00:00,608.2
309239,2009-03-23 18:30:00+00:00,860.02103
309243,2009-07-06 18:30:00+00:00,1061.7971213
309331,2007-03-02 18:30:00+00:00,-583.81897
309334,2005-05-16 18:30:00+00:00,-1841.72
309439,2009-12-13 18:30:00+00:00,1368.52
309441,2009-10-11 18:30:00+00:00,1248.0371213
309443,2006-07-23 18:30:00+00:00,-1009.8828787
309444,2009-12-10 18:30:00+00:00,1362.76
309445,2009-11-25 18:30:00+00:00,1334.4371213
309446,2009-12-09 18:30:00+00:00,1360.84
309447,2009-12-09 18:30:00+00:00,1360.84
309448,2009-12-09 18:30:00+00:00,1361.6181513
309449,2009-12-08 18:30:00+00:00,1358.92
309450,2009-11-13 18:30:00+00:00,1311.3971213
309451,2009-12-08 18:30:00+00:00,1358.92
309452,2009-12-08 18:30:00+00:00,1358.92
309454,2008-10-03 18:30:00+00:00,531.8771213
309472,2009-11-29 18:30:00+00:00,1342.1171213
309473,2009-12-29 18:30:00+00:00,1399.7171213
309474,2009-12-30 18:30:00+00:00,1401.6371213
309574,2009-12-15 18:30:00+00:00,1372.36
309577,2009-12-15 18:30:00+00:00,1372.36
309581,2008-10-04 18:30:00+00:00,533.7971213
309584,2009-12-02 18:30:00+00:00,1347.4
309586,2009-12-08 18:30:00+00:00,1358.92
309588,2009-12-15 18:30:00+00:00,1372.36
309590,2009-12-15 18:30:00+00:00,1372.36
309619,2009-10-15 18:30:00+00:00,1255.24
309620,2009-12-14 18:30:00+00:00,1370.44
309621,2009-12-23 18:30:00+00:00,1387.72
309625,2007-03-02 18:30:00+00:00,-583.81897
309626,2009-12-30 18:30:00+00:00,1401.16
309627,2009-12-26 18:30:00+00:00,1393.48
309628,2009-11-15 18:30:00+00:00,1314.76
309629,2009-10-02 18:30:00+00:00,1230.28
309630,2008-05-26 18:30:00+00:00,281.8
309631,2009-12-23 18:30:00+00:00,1387.72
309633,2009-10-04 18:30:00+00:00,1234.12
309645,2009-08-30 18:30:00+00:00,1166.92
309647,2009-03-20 18:30:00+00:00,853.96
309653,2007-07-06 18:30:00+00:00,-342.2
309683,2009-12-27 18:30:00+00:00,1395.8771213
309688,2008-09-10 18:30:00+00:00,488.24
309689,2009-12-23 18:30:00+00:00,1388.7991812
309690,2008-09-04 18:30:00+00:00,476.1971213
309691,2009-09-12 18:30:00+00:00,1192.3571213
309692,2002-08-21 18:30:00+00:00,-3759.10103
309734,2007-05-18 18:30:00+00:00,-436.28
309739,2009-12-28 18:30:00+00:00,1397.32
309740,2009-09-29 18:30:00+00:00,1224.52
309761,2009-12-02 18:30:00+00:00,1347.4
309762,2009-12-01 18:30:00+00:00,1345.48
309764,2009-12-28 18:30:00+00:00,1397.7971213
